X1,Y1,X2,Y2,,,,,,,,,,,,,,,,
-1.27E-03,-1.00E-01,-1.27E-03,-2.3999999,,,,,,,,,,,,,,,,
-1.27E-03,-1.00E-01,-1.27E-03,-2.3999999,,,,,,,,,,,,,,,,
-1.27E-03,-1.20E-01,-1.27E-03,-2.48,,,,,,,,,,,,,,,,
-1.27E-03,-1.20E-01,-1.27E-03,-2.48,,,,,,,,,,,,,,,,
-1.27E-03,-1.20E-01,-1.27E-03,-2.3999999,,,,,,,,,,,,,,,,
-1.26E-03,-1.40E-01,-1.26E-03,-2.3999999,,,,,,,,,,,,,,,,
-1.26E-03,-1.40E-01,-1.26E-03,-2.3999999,,,,,,,,,,,,,,,,
-1.26E-03,-1.20E-01,-1.26E-03,-2.3999999,,,,,,,,,,,,,,,,
-1.26E-03,-1.40E-01,-1.26E-03,-2.3999999,,,,,,,,,,,,,,,,
-1.26E-03,-1.80E-01,-1.26E-03,-2.3999999,,,,,,,,,,,,,,,,
-1.25E-03,-1.60E-01,-1.25E-03,-2.3999999,,,,,,,,,,,,,,,,
-1.25E-03,-1.40E-01,-1.25E-03,-2.3999999,,,,,,,,,,,,,,,,
-1.25E-03,-1.60E-01,-1.25E-03,-2.3999999,,,,,,,,,,,,,,,,
-1.25E-03,-2.00E-01,-1.25E-03,-2.3199999,,,,,,,,,,,,,,,,
-1.25E-03,-1.80E-01,-1.25E-03,-2.3199999,,,,,,,,,,,,,,,,
-1.24E-03,-2.00E-01,-1.24E-03,-2.3199999,,,,,,,,,,,,,,,,
-1.24E-03,-2.00E-01,-1.24E-03,-2.3999999,,,,,,,,,,,,,,,,
-1.24E-03,-2.00E-01,-1.24E-03,-2.3199999,,,,,,,,,,,,,,,,
-1.24E-03,-2.00E-01,-1.24E-03,-2.3999999,,,,,,,,,,,,,,,,
-1.24E-03,-2.20E-01,-1.24E-03,-2.3199999,,,,,,,,,,,,,,,,
-1.23E-03,-2.20E-01,-1.23E-03,-2.3199999,,,,,,,,,,,,,,,,
-1.23E-03,-2.20E-01,-1.23E-03,-2.3199999,,,,,,,,,,,,,,,,
-1.23E-03,-2.00E-01,-1.23E-03,-2.24,,,,,,,,,,,,,,,,
-1.23E-03,-2.20E-01,-1.23E-03,-2.3199999,,,,,,,,,,,,,,,,
-1.23E-03,-2.60E-01,-1.23E-03,-2.3199999,,,,,,,,,,,,,,,,
-1.22E-03,-2.40E-01,-1.22E-03,-2.3199999,,,,,,,,,,,,,,,,
-1.22E-03,-2.40E-01,-1.22E-03,-2.3199999,,,,,,,,,,,,,,,,
-1.22E-03,-2.40E-01,-1.22E-03,-2.24,,,,,,,,,,,,,,,,
-1.22E-03,-2.80E-01,-1.22E-03,-2.24,,,,,,,,,,,,,,,,
-1.22E-03,-2.60E-01,-1.22E-03,-2.24,,,,,,,,,,,,,,,,
-1.21E-03,-2.40E-01,-1.21E-03,-2.24,,,,,,,,,,,,,,,,
-1.21E-03,-2.60E-01,-1.21E-03,-2.1599998,,,,,,,,,,,,,,,,
-1.21E-03,-2.40E-01,-1.21E-03,-2.1599998,,,,,,,,,,,,,,,,
-1.21E-03,-2.80E-01,-1.21E-03,-2.1599998,,,,,,,,,,,,,,,,
-1.21E-03,-2.60E-01,-1.21E-03,-2.1599998,,,,,,,,,,,,,,,,
-1.20E-03,-2.80E-01,-1.20E-03,-2.1599998,,,,,,,,,,,,,,,,
-1.20E-03,-2.80E-01,-1.20E-03,-2.1599998,,,,,,,,,,,,,,,,
-1.20E-03,-2.80E-01,-1.20E-03,-2.0799999,,,,,,,,,,,,,,,,
-1.20E-03,-3.00E-01,-1.20E-03,-2.0799999,,,,,,,,,,,,,,,,
-1.20E-03,-3.00E-01,-1.20E-03,-2.1599998,,,,,,,,,,,,,,,,
-1.19E-03,-3.00E-01,-1.19E-03,-2.0799999,,,,,,,,,,,,,,,,
-1.19E-03,-3.00E-01,-1.19E-03,-2.0799999,,,,,,,,,,,,,,,,
-1.19E-03,-3.20E-01,-1.19E-03,-2,,,,,,,,,,,,,,,,
-1.19E-03,-3.00E-01,-1.19E-03,-2,,,,,,,,,,,,,,,,
-1.19E-03,-3.40E-01,-1.19E-03,-2,,,,,,,,,,,,,,,,
-1.18E-03,-3.20E-01,-1.18E-03,-2,,,,,,,,,,,,,,,,
-1.18E-03,-3.40E-01,-1.18E-03,-1.92,,,,,,,,,,,,,,,,
-1.18E-03,-3.20E-01,-1.18E-03,-1.92,,,,,,,,,,,,,,,,
-1.18E-03,-3.60E-01,-1.18E-03,-1.92,,,,,,,,,,,,,,,,
-1.18E-03,-3.40E-01,-1.18E-03,-1.92,,,,,,,,,,,,,,,,
-1.17E-03,-3.20E-01,-1.17E-03,-1.8399999,,,,,,,,,,,,,,,,
-1.17E-03,-3.60E-01,-1.17E-03,-1.8399999,,,,,,,,,,,,,,,,
-1.17E-03,-3.40E-01,-1.17E-03,-1.8399999,,,,,,,,,,,,,,,,
-1.17E-03,-3.60E-01,-1.17E-03,-1.8399999,,,,,,,,,,,,,,,,
-1.17E-03,-3.60E-01,-1.17E-03,-1.8399999,,,,,,,,,,,,,,,,
-1.16E-03,-3.60E-01,-1.16E-03,-1.76,,,,,,,,,,,,,,,,
-1.16E-03,-3.60E-01,-1.16E-03,-1.76,,,,,,,,,,,,,,,,
-1.16E-03,-3.60E-01,-1.16E-03,-1.6799999,,,,,,,,,,,,,,,,
-1.16E-03,-3.60E-01,-1.16E-03,-1.6799999,,,,,,,,,,,,,,,,
-1.16E-03,-3.80E-01,-1.16E-03,-1.6799999,,,,,,,,,,,,,,,,
-1.15E-03,-3.60E-01,-1.15E-03,-1.5999999,,,,,,,,,,,,,,,,
-1.15E-03,-3.60E-01,-1.15E-03,-1.5999999,,,,,,,,,,,,,,,,
-1.15E-03,-3.80E-01,-1.15E-03,-1.5999999,,,,,,,,,,,,,,,,
-1.15E-03,-3.80E-01,-1.15E-03,-1.52,,,,,,,,,,,,,,,,
-1.15E-03,-3.60E-01,-1.15E-03,-1.52,,,,,,,,,,,,,,,,
-1.14E-03,-3.80E-01,-1.14E-03,-1.52,,,,,,,,,,,,,,,,
-1.14E-03,-4.00E-01,-1.14E-03,-1.52,,,,,,,,,,,,,,,,
-1.14E-03,-3.80E-01,-1.14E-03,-1.52,,,,,,,,,,,,,,,,
-1.14E-03,-3.80E-01,-1.14E-03,-1.4399999,,,,,,,,,,,,,,,,
-1.14E-03,-3.80E-01,-1.14E-03,-1.4399999,,,,,,,,,,,,,,,,
-1.13E-03,-3.80E-01,-1.13E-03,-1.36,,,,,,,,,,,,,,,,
-1.13E-03,-3.80E-01,-1.13E-03,-1.4399999,,,,,,,,,,,,,,,,
-1.13E-03,-4.00E-01,-1.13E-03,-1.36,,,,,,,,,,,,,,,,
-1.13E-03,-4.00E-01,-1.13E-03,-1.36,,,,,,,,,,,,,,,,
-1.13E-03,-4.00E-01,-1.13E-03,-1.36,,,,,,,,,,,,,,,,
-1.12E-03,-4.00E-01,-1.12E-03,-1.28,,,,,,,,,,,,,,,,
-1.12E-03,-4.00E-01,-1.12E-03,-1.28,,,,,,,,,,,,,,,,
-1.12E-03,-4.00E-01,-1.12E-03,-1.1999999,,,,,,,,,,,,,,,,
-1.12E-03,-4.20E-01,-1.12E-03,-1.1999999,,,,,,,,,,,,,,,,
-1.12E-03,-4.20E-01,-1.12E-03,-1.1999999,,,,,,,,,,,,,,,,
-1.11E-03,-4.20E-01,-1.11E-03,-1.12,,,,,,,,,,,,,,,,
-1.11E-03,-4.20E-01,-1.11E-03,-1.12,,,,,,,,,,,,,,,,
-1.11E-03,-4.20E-01,-1.11E-03,-1.04,,,,,,,,,,,,,,,,
-1.11E-03,-4.20E-01,-1.11E-03,-1.04,,,,,,,,,,,,,,,,
-1.11E-03,-4.20E-01,-1.11E-03,-1.04,,,,,,,,,,,,,,,,
-1.10E-03,-4.20E-01,-1.10E-03,-9.60E-01,,,,,,,,,,,,,,,,
-1.10E-03,-4.00E-01,-1.10E-03,-9.60E-01,,,,,,,,,,,,,,,,
-1.10E-03,-4.00E-01,-1.10E-03,-9.60E-01,,,,,,,,,,,,,,,,
-1.10E-03,-4.20E-01,-1.10E-03,-8.80E-01,,,,,,,,,,,,,,,,
-1.10E-03,-4.20E-01,-1.10E-03,-8.80E-01,,,,,,,,,,,,,,,,
-1.09E-03,-4.20E-01,-1.09E-03,-8.80E-01,,,,,,,,,,,,,,,,
-1.09E-03,-4.40E-01,-1.09E-03,-8.00E-01,,,,,,,,,,,,,,,,
-1.09E-03,-4.40E-01,-1.09E-03,-8.00E-01,,,,,,,,,,,,,,,,
-1.09E-03,-4.40E-01,-1.09E-03,-8.00E-01,,,,,,,,,,,,,,,,
-1.09E-03,-4.20E-01,-1.09E-03,-7.20E-01,,,,,,,,,,,,,,,,
-1.08E-03,-4.20E-01,-1.08E-03,-7.20E-01,,,,,,,,,,,,,,,,
-1.08E-03,-4.00E-01,-1.08E-03,-6.40E-01,,,,,,,,,,,,,,,,
-1.08E-03,-4.20E-01,-1.08E-03,-5.60E-01,,,,,,,,,,,,,,,,
-1.08E-03,-4.20E-01,-1.08E-03,-5.60E-01,,,,,,,,,,,,,,,,
-1.08E-03,-4.40E-01,-1.08E-03,-5.60E-01,,,,,,,,,,,,,,,,
-1.07E-03,-4.20E-01,-1.07E-03,-5.60E-01,,,,,,,,,,,,,,,,
-1.07E-03,-4.40E-01,-1.07E-03,-4.80E-01,,,,,,,,,,,,,,,,
-1.07E-03,-4.40E-01,-1.07E-03,-4.80E-01,,,,,,,,,,,,,,,,
-1.07E-03,-4.40E-01,-1.07E-03,-4.80E-01,,,,,,,,,,,,,,,,
-1.07E-03,-4.40E-01,-1.07E-03,-4.00E-01,,,,,,,,,,,,,,,,
-1.06E-03,-4.20E-01,-1.06E-03,-3.20E-01,,,,,,,,,,,,,,,,
-1.06E-03,-4.40E-01,-1.06E-03,-3.20E-01,,,,,,,,,,,,,,,,
-1.06E-03,-4.20E-01,-1.06E-03,-3.20E-01,,,,,,,,,,,,,,,,
-1.06E-03,-4.40E-01,-1.06E-03,-3.20E-01,,,,,,,,,,,,,,,,
-1.06E-03,-4.40E-01,-1.06E-03,-2.40E-01,,,,,,,,,,,,,,,,
-1.05E-03,-4.20E-01,-1.05E-03,-2.40E-01,,,,,,,,,,,,,,,,
-1.05E-03,-4.20E-01,-1.05E-03,-2.40E-01,,,,,,,,,,,,,,,,
-1.05E-03,-4.20E-01,-1.05E-03,-8.00E-02,,,,,,,,,,,,,,,,
-1.05E-03,-4.20E-01,-1.05E-03,-1.60E-01,,,,,,,,,,,,,,,,
-1.05E-03,-4.40E-01,-1.05E-03,-8.00E-02,,,,,,,,,,,,,,,,
-1.04E-03,-4.20E-01,-1.04E-03,-8.00E-02,,,,,,,,,,,,,,,,
-1.04E-03,-4.20E-01,-1.04E-03,0,,,,,,,,,,,,,,,,
-1.04E-03,-4.00E-01,-1.04E-03,0,,,,,,,,,,,,,,,,
-1.04E-03,-4.20E-01,-1.04E-03,8.00E-02,,,,,,,,,,,,,,,,
-1.04E-03,-4.20E-01,-1.04E-03,8.00E-02,,,,,,,,,,,,,,,,
-1.03E-03,-4.20E-01,-1.03E-03,8.00E-02,,,,,,,,,,,,,,,,
-1.03E-03,-4.00E-01,-1.03E-03,1.60E-01,,,,,,,,,,,,,,,,
-1.03E-03,-4.00E-01,-1.03E-03,1.60E-01,,,,,,,,,,,,,,,,
-1.03E-03,-4.40E-01,-1.03E-03,1.60E-01,,,,,,,,,,,,,,,,
-1.03E-03,-4.20E-01,-1.03E-03,2.40E-01,,,,,,,,,,,,,,,,
-1.02E-03,-4.00E-01,-1.02E-03,2.40E-01,,,,,,,,,,,,,,,,
-1.02E-03,-4.00E-01,-1.02E-03,2.40E-01,,,,,,,,,,,,,,,,
-1.02E-03,-4.20E-01,-1.02E-03,3.20E-01,,,,,,,,,,,,,,,,
-1.02E-03,-4.00E-01,-1.02E-03,2.40E-01,,,,,,,,,,,,,,,,
-1.02E-03,-4.00E-01,-1.02E-03,3.20E-01,,,,,,,,,,,,,,,,
-1.01E-03,-4.00E-01,-1.01E-03,3.20E-01,,,,,,,,,,,,,,,,
-1.01E-03,-4.00E-01,-1.01E-03,4.00E-01,,,,,,,,,,,,,,,,
-1.01E-03,-4.00E-01,-1.01E-03,4.00E-01,,,,,,,,,,,,,,,,
-1.01E-03,-4.00E-01,-1.01E-03,4.80E-01,,,,,,,,,,,,,,,,
-1.01E-03,-4.00E-01,-1.01E-03,4.80E-01,,,,,,,,,,,,,,,,
-1.00E-03,-3.80E-01,-1.00E-03,5.60E-01,,,,,,,,,,,,,,,,
-1.00E-03,-3.80E-01,-1.00E-03,5.60E-01,,,,,,,,,,,,,,,,
-1.00E-03,-3.80E-01,-1.00E-03,6.40E-01,,,,,,,,,,,,,,,,
-9.98E-04,-3.80E-01,-9.98E-04,6.40E-01,,,,,,,,,,,,,,,,
-9.96E-04,-3.80E-01,-9.96E-04,6.40E-01,,,,,,,,,,,,,,,,
-9.94E-04,-3.80E-01,-9.94E-04,7.20E-01,,,,,,,,,,,,,,,,
-9.92E-04,-3.80E-01,-9.92E-04,7.20E-01,,,,,,,,,,,,,,,,
-9.90E-04,-3.80E-01,-9.90E-04,7.20E-01,,,,,,,,,,,,,,,,
-9.88E-04,-3.80E-01,-9.88E-04,7.20E-01,,,,,,,,,,,,,,,,
-9.86E-04,-3.60E-01,-9.86E-04,8.00E-01,,,,,,,,,,,,,,,,
-9.84E-04,-3.60E-01,-9.84E-04,8.00E-01,,,,,,,,,,,,,,,,
-9.82E-04,-3.80E-01,-9.82E-04,8.80E-01,,,,,,,,,,,,,,,,
-9.80E-04,-3.80E-01,-9.80E-04,9.60E-01,,,,,,,,,,,,,,,,
-9.78E-04,-3.60E-01,-9.78E-04,8.80E-01,,,,,,,,,,,,,,,,
-9.76E-04,-3.60E-01,-9.76E-04,9.60E-01,,,,,,,,,,,,,,,,
-9.74E-04,-3.60E-01,-9.74E-04,9.60E-01,,,,,,,,,,,,,,,,
-9.72E-04,-3.60E-01,-9.72E-04,1.04,,,,,,,,,,,,,,,,
-9.70E-04,-3.80E-01,-9.70E-04,1.04,,,,,,,,,,,,,,,,
-9.68E-04,-3.40E-01,-9.68E-04,1.04,,,,,,,,,,,,,,,,
-9.66E-04,-3.40E-01,-9.66E-04,1.04,,,,,,,,,,,,,,,,
-9.64E-04,-3.60E-01,-9.64E-04,1.12,,,,,,,,,,,,,,,,
-9.62E-04,-3.40E-01,-9.62E-04,1.12,,,,,,,,,,,,,,,,
-9.60E-04,-3.40E-01,-9.60E-04,1.1999999,,,,,,,,,,,,,,,,
-9.58E-04,-3.40E-01,-9.58E-04,1.1999999,,,,,,,,,,,,,,,,
-9.56E-04,-3.40E-01,-9.56E-04,1.28,,,,,,,,,,,,,,,,
-9.54E-04,-3.40E-01,-9.54E-04,1.28,,,,,,,,,,,,,,,,
-9.52E-04,-3.20E-01,-9.52E-04,1.28,,,,,,,,,,,,,,,,
-9.50E-04,-3.20E-01,-9.50E-04,1.28,,,,,,,,,,,,,,,,
-9.48E-04,-3.20E-01,-9.48E-04,1.36,,,,,,,,,,,,,,,,
-9.46E-04,-3.00E-01,-9.46E-04,1.36,,,,,,,,,,,,,,,,
-9.44E-04,-2.80E-01,-9.44E-04,1.36,,,,,,,,,,,,,,,,
-9.42E-04,-3.00E-01,-9.42E-04,1.4399999,,,,,,,,,,,,,,,,
-9.40E-04,-3.00E-01,-9.40E-04,1.4399999,,,,,,,,,,,,,,,,
-9.38E-04,-2.80E-01,-9.38E-04,1.4399999,,,,,,,,,,,,,,,,
-9.36E-04,-2.80E-01,-9.36E-04,1.52,,,,,,,,,,,,,,,,
-9.34E-04,-2.80E-01,-9.34E-04,1.52,,,,,,,,,,,,,,,,
-9.32E-04,-2.60E-01,-9.32E-04,1.52,,,,,,,,,,,,,,,,
-9.30E-04,-2.80E-01,-9.30E-04,1.5999999,,,,,,,,,,,,,,,,
-9.28E-04,-2.80E-01,-9.28E-04,1.5999999,,,,,,,,,,,,,,,,
-9.26E-04,-2.60E-01,-9.26E-04,1.5999999,,,,,,,,,,,,,,,,
-9.24E-04,-2.80E-01,-9.24E-04,1.5999999,,,,,,,,,,,,,,,,
-9.22E-04,-2.60E-01,-9.22E-04,1.6799999,,,,,,,,,,,,,,,,
-9.20E-04,-2.60E-01,-9.20E-04,1.76,,,,,,,,,,,,,,,,
-9.18E-04,-2.40E-01,-9.18E-04,1.76,,,,,,,,,,,,,,,,
-9.16E-04,-2.60E-01,-9.16E-04,1.76,,,,,,,,,,,,,,,,
-9.14E-04,-2.40E-01,-9.14E-04,1.76,,,,,,,,,,,,,,,,
-9.12E-04,-2.20E-01,-9.12E-04,1.8399999,,,,,,,,,,,,,,,,
-9.10E-04,-2.20E-01,-9.10E-04,1.8399999,,,,,,,,,,,,,,,,
-9.08E-04,-2.20E-01,-9.08E-04,1.8399999,,,,,,,,,,,,,,,,
-9.06E-04,-2.20E-01,-9.06E-04,1.8399999,,,,,,,,,,,,,,,,
-9.04E-04,-2.00E-01,-9.04E-04,1.92,,,,,,,,,,,,,,,,
-9.02E-04,-2.20E-01,-9.02E-04,1.92,,,,,,,,,,,,,,,,
-9.00E-04,-2.00E-01,-9.00E-04,1.92,,,,,,,,,,,,,,,,
-8.98E-04,-2.00E-01,-8.98E-04,2,,,,,,,,,,,,,,,,
-8.96E-04,-2.20E-01,-8.96E-04,1.92,,,,,,,,,,,,,,,,
-8.94E-04,-2.00E-01,-8.94E-04,1.92,,,,,,,,,,,,,,,,
-8.92E-04,-1.80E-01,-8.92E-04,2,,,,,,,,,,,,,,,,
-8.90E-04,-2.00E-01,-8.90E-04,2,,,,,,,,,,,,,,,,
-8.88E-04,-1.80E-01,-8.88E-04,2,,,,,,,,,,,,,,,,
-8.86E-04,-1.80E-01,-8.86E-04,2,,,,,,,,,,,,,,,,
-8.84E-04,-1.60E-01,-8.84E-04,2.0799999,,,,,,,,,,,,,,,,
-8.82E-04,-1.60E-01,-8.82E-04,2.0799999,,,,,,,,,,,,,,,,
-8.80E-04,-1.40E-01,-8.80E-04,2.0799999,,,,,,,,,,,,,,,,
-8.78E-04,-1.40E-01,-8.78E-04,2.0799999,,,,,,,,,,,,,,,,
-8.76E-04,-1.40E-01,-8.76E-04,2.1599998,,,,,,,,,,,,,,,,
-8.74E-04,-1.20E-01,-8.74E-04,2.1599998,,,,,,,,,,,,,,,,
-8.72E-04,-1.20E-01,-8.72E-04,2.1599998,,,,,,,,,,,,,,,,
-8.70E-04,-1.20E-01,-8.70E-04,2.24,,,,,,,,,,,,,,,,
-8.68E-04,-1.20E-01,-8.68E-04,2.1599998,,,,,,,,,,,,,,,,
-8.66E-04,-1.20E-01,-8.66E-04,2.24,,,,,,,,,,,,,,,,
-8.64E-04,-1.00E-01,-8.64E-04,2.24,,,,,,,,,,,,,,,,
-8.62E-04,-1.00E-01,-8.62E-04,2.24,,,,,,,,,,,,,,,,
-8.60E-04,-1.00E-01,-8.60E-04,2.24,,,,,,,,,,,,,,,,
-8.58E-04,-8.00E-02,-8.58E-04,2.24,,,,,,,,,,,,,,,,
-8.56E-04,-8.00E-02,-8.56E-04,2.3199999,,,,,,,,,,,,,,,,
-8.54E-04,-6.00E-02,-8.54E-04,2.3199999,,,,,,,,,,,,,,,,
-8.52E-04,-8.00E-02,-8.52E-04,2.3199999,,,,,,,,,,,,,,,,
-8.50E-04,-6.00E-02,-8.50E-04,2.3199999,,,,,,,,,,,,,,,,
-8.48E-04,-4.00E-02,-8.48E-04,2.3199999,,,,,,,,,,,,,,,,
-8.46E-04,-6.00E-02,-8.46E-04,2.3999999,,,,,,,,,,,,,,,,
-8.44E-04,-4.00E-02,-8.44E-04,2.3999999,,,,,,,,,,,,,,,,
-8.42E-04,-4.00E-02,-8.42E-04,2.3999999,,,,,,,,,,,,,,,,
-8.40E-04,-6.00E-02,-8.40E-04,2.3999999,,,,,,,,,,,,,,,,
-8.38E-04,-4.00E-02,-8.38E-04,2.3999999,,,,,,,,,,,,,,,,
-8.36E-04,-2.00E-02,-8.36E-04,2.3999999,,,,,,,,,,,,,,,,
-8.34E-04,-2.00E-02,-8.34E-04,2.48,,,,,,,,,,,,,,,,
-8.32E-04,2.00E-02,-8.32E-04,2.48,,,,,,,,,,,,,,,,
-8.30E-04,-2.00E-02,-8.30E-04,2.48,,,,,,,,,,,,,,,,
-8.28E-04,0,-8.28E-04,2.3999999,,,,,,,,,,,,,,,,
-8.26E-04,0,-8.26E-04,2.48,,,,,,,,,,,,,,,,
-8.24E-04,2.00E-02,-8.24E-04,2.48,,,,,,,,,,,,,,,,
-8.22E-04,2.00E-02,-8.22E-04,2.48,,,,,,,,,,,,,,,,
-8.20E-04,2.00E-02,-8.20E-04,2.48,,,,,,,,,,,,,,,,
-8.18E-04,4.00E-02,-8.18E-04,2.48,,,,,,,,,,,,,,,,
-8.16E-04,2.00E-02,-8.16E-04,2.48,,,,,,,,,,,,,,,,
-8.14E-04,4.00E-02,-8.14E-04,2.5599999,,,,,,,,,,,,,,,,
-8.12E-04,6.00E-02,-8.12E-04,2.48,,,,,,,,,,,,,,,,
-8.10E-04,6.00E-02,-8.10E-04,2.48,,,,,,,,,,,,,,,,
-8.08E-04,6.00E-02,-8.08E-04,2.48,,,,,,,,,,,,,,,,
-8.06E-04,6.00E-02,-8.06E-04,2.5599999,,,,,,,,,,,,,,,,
-8.04E-04,8.00E-02,-8.04E-04,2.48,,,,,,,,,,,,,,,,
-8.02E-04,6.00E-02,-8.02E-04,2.5599999,,,,,,,,,,,,,,,,
-8.00E-04,6.00E-02,-8.00E-04,2.5599999,,,,,,,,,,,,,,,,
-7.98E-04,8.00E-02,-7.98E-04,2.5599999,,,,,,,,,,,,,,,,
-7.96E-04,8.00E-02,-7.96E-04,2.48,,,,,,,,,,,,,,,,
-7.94E-04,8.00E-02,-7.94E-04,2.5599999,,,,,,,,,,,,,,,,
-7.92E-04,8.00E-02,-7.92E-04,2.5599999,,,,,,,,,,,,,,,,
-7.90E-04,1.00E-01,-7.90E-04,2.48,,,,,,,,,,,,,,,,
-7.88E-04,1.20E-01,-7.88E-04,2.5599999,,,,,,,,,,,,,,,,
-7.86E-04,1.00E-01,-7.86E-04,2.48,,,,,,,,,,,,,,,,
-7.84E-04,1.20E-01,-7.84E-04,2.5599999,,,,,,,,,,,,,,,,
-7.82E-04,1.20E-01,-7.82E-04,2.5599999,,,,,,,,,,,,,,,,
-7.80E-04,1.20E-01,-7.80E-04,2.5599999,,,,,,,,,,,,,,,,
-7.78E-04,1.40E-01,-7.78E-04,2.5599999,,,,,,,,,,,,,,,,
-7.76E-04,1.40E-01,-7.76E-04,2.5599999,,,,,,,,,,,,,,,,
-7.74E-04,1.40E-01,-7.74E-04,2.48,,,,,,,,,,,,,,,,
-7.72E-04,1.40E-01,-7.72E-04,2.5599999,,,,,,,,,,,,,,,,
-7.70E-04,1.60E-01,-7.70E-04,2.5599999,,,,,,,,,,,,,,,,
-7.68E-04,1.60E-01,-7.68E-04,2.48,,,,,,,,,,,,,,,,
-7.66E-04,1.80E-01,-7.66E-04,2.48,,,,,,,,,,,,,,,,
-7.64E-04,1.60E-01,-7.64E-04,2.5599999,,,,,,,,,,,,,,,,
-7.62E-04,1.80E-01,-7.62E-04,2.5599999,,,,,,,,,,,,,,,,
-7.60E-04,1.80E-01,-7.60E-04,2.48,,,,,,,,,,,,,,,,
-7.58E-04,1.80E-01,-7.58E-04,2.48,,,,,,,,,,,,,,,,
-7.56E-04,1.80E-01,-7.56E-04,2.48,,,,,,,,,,,,,,,,
-7.54E-04,2.00E-01,-7.54E-04,2.48,,,,,,,,,,,,,,,,
-7.52E-04,2.00E-01,-7.52E-04,2.48,,,,,,,,,,,,,,,,
-7.50E-04,2.00E-01,-7.50E-04,2.48,,,,,,,,,,,,,,,,
-7.48E-04,2.40E-01,-7.48E-04,2.48,,,,,,,,,,,,,,,,
-7.46E-04,2.40E-01,-7.46E-04,2.3999999,,,,,,,,,,,,,,,,
-7.44E-04,2.20E-01,-7.44E-04,2.48,,,,,,,,,,,,,,,,
-7.42E-04,2.40E-01,-7.42E-04,2.3999999,,,,,,,,,,,,,,,,
-7.40E-04,2.40E-01,-7.40E-04,2.48,,,,,,,,,,,,,,,,
-7.38E-04,2.40E-01,-7.38E-04,2.48,,,,,,,,,,,,,,,,
-7.36E-04,2.40E-01,-7.36E-04,2.3999999,,,,,,,,,,,,,,,,
-7.34E-04,2.40E-01,-7.34E-04,2.3999999,,,,,,,,,,,,,,,,
-7.32E-04,2.20E-01,-7.32E-04,2.3999999,,,,,,,,,,,,,,,,
-7.30E-04,2.60E-01,-7.30E-04,2.3999999,,,,,,,,,,,,,,,,
-7.28E-04,2.40E-01,-7.28E-04,2.3999999,,,,,,,,,,,,,,,,
-7.26E-04,2.60E-01,-7.26E-04,2.3199999,,,,,,,,,,,,,,,,
-7.24E-04,2.80E-01,-7.24E-04,2.3999999,,,,,,,,,,,,,,,,
-7.22E-04,2.80E-01,-7.22E-04,2.3199999,,,,,,,,,,,,,,,,
-7.20E-04,2.80E-01,-7.20E-04,2.3199999,,,,,,,,,,,,,,,,
-7.18E-04,2.80E-01,-7.18E-04,2.3199999,,,,,,,,,,,,,,,,
-7.16E-04,2.60E-01,-7.16E-04,2.24,,,,,,,,,,,,,,,,
-7.14E-04,2.80E-01,-7.14E-04,2.24,,,,,,,,,,,,,,,,
-7.12E-04,2.80E-01,-7.12E-04,2.24,,,,,,,,,,,,,,,,
-7.10E-04,3.00E-01,-7.10E-04,2.24,,,,,,,,,,,,,,,,
-7.08E-04,2.80E-01,-7.08E-04,2.24,,,,,,,,,,,,,,,,
-7.06E-04,3.20E-01,-7.06E-04,2.24,,,,,,,,,,,,,,,,
-7.04E-04,3.20E-01,-7.04E-04,2.1599998,,,,,,,,,,,,,,,,
-7.02E-04,3.20E-01,-7.02E-04,2.1599998,,,,,,,,,,,,,,,,
-7.00E-04,3.20E-01,-7.00E-04,2.1599998,,,,,,,,,,,,,,,,
-6.98E-04,3.40E-01,-6.98E-04,2.1599998,,,,,,,,,,,,,,,,
-6.96E-04,3.20E-01,-6.96E-04,2.0799999,,,,,,,,,,,,,,,,
-6.94E-04,3.20E-01,-6.94E-04,2.0799999,,,,,,,,,,,,,,,,
-6.92E-04,3.40E-01,-6.92E-04,2.0799999,,,,,,,,,,,,,,,,
-6.90E-04,3.60E-01,-6.90E-04,2.0799999,,,,,,,,,,,,,,,,
-6.88E-04,3.40E-01,-6.88E-04,2.0799999,,,,,,,,,,,,,,,,
-6.86E-04,3.40E-01,-6.86E-04,2,,,,,,,,,,,,,,,,
-6.84E-04,3.40E-01,-6.84E-04,2,,,,,,,,,,,,,,,,
-6.82E-04,3.40E-01,-6.82E-04,2,,,,,,,,,,,,,,,,
-6.80E-04,3.60E-01,-6.80E-04,1.92,,,,,,,,,,,,,,,,
-6.78E-04,3.80E-01,-6.78E-04,2,,,,,,,,,,,,,,,,
-6.76E-04,3.80E-01,-6.76E-04,1.92,,,,,,,,,,,,,,,,
-6.74E-04,3.80E-01,-6.74E-04,1.92,,,,,,,,,,,,,,,,
-6.72E-04,3.80E-01,-6.72E-04,1.92,,,,,,,,,,,,,,,,
-6.70E-04,3.80E-01,-6.70E-04,1.92,,,,,,,,,,,,,,,,
-6.68E-04,3.80E-01,-6.68E-04,1.8399999,,,,,,,,,,,,,,,,
-6.66E-04,3.80E-01,-6.66E-04,1.8399999,,,,,,,,,,,,,,,,
-6.64E-04,4.00E-01,-6.64E-04,1.92,,,,,,,,,,,,,,,,
-6.62E-04,3.80E-01,-6.62E-04,1.8399999,,,,,,,,,,,,,,,,
