Distance_(pixels),Gray_Value
637,1039.750
638,1050.000
639,1045.250
640,1050.000
641,1041.000
642,1035.250
643,1039.000
644,1037.500
645,1040.750
646,1047.250
647,1046.250
648,1032.000
649,1036.500
650,1037.750
651,1031.250
652,1039.250
653,1049.750
654,1048.500
655,1038.250
656,1037.000
657,1044.250
658,1045.500
659,1039.500
660,1039.750
661,1042.000
662,1041.750
663,1038.000
664,1034.000
665,1034.000
666,1041.000
667,1048.500
668,1042.250
669,1040.250
670,1046.250
671,1038.750
672,1028.500
673,1029.250
674,1034.250
675,1042.000
676,1037.750
677,1032.000
678,1032.750
679,1043.250
680,1042.250
681,1036.500
682,1048.000
683,1050.500
684,1041.750
685,1039.250
686,1047.000
687,1045.750
688,1043.500
689,1054.000
690,1047.250
691,1034.250
692,1036.250
693,1034.500
694,1030.250
695,1038.000
696,1035.500
697,1036.000
698,1041.000
699,1039.250
700,1047.750
701,1044.000
702,1044.250
703,1033.750
704,1033.750
705,1047.250
706,1036.750
707,1041.750
708,1046.500
709,1035.000
710,1039.750
711,1046.500
712,1045.000
713,1045.250
714,1049.750
715,1053.750
716,1040.000
717,1037.750
718,1038.500
719,1039.250
720,1051.000
721,1034.750
722,1023.750
723,1042.000
724,1052.000
725,1056.000
726,1066.750
727,1057.500
728,1040.500
729,1030.500
730,1029.750
731,1037.250
732,1032.000
733,1031.000
734,1039.500
735,1045.000
736,1040.250
737,1040.250
738,1044.250
739,1036.000
740,1040.750
741,1037.250
742,1028.250
743,1037.250
744,1043.500
745,1047.000
746,1042.750
747,1037.750
748,1032.750
749,1043.500
750,1044.000
751,1040.250
752,1048.750
753,1047.750
754,1046.000
755,1040.250
756,1040.250
757,1029.500
758,1018.250
759,1023.750
760,1037.250
761,1042.250
762,1041.000
763,1034.500
764,1034.250
765,1032.000
766,1033.750
767,1044.750
768,1043.500
769,1048.250
770,1059.250
771,1052.250
772,1040.750
773,1045.500
774,1044.750
775,1042.750
776,1040.750
777,1041.000
778,1036.000
779,1039.500
780,1040.000
781,1035.500
782,1040.250
783,1043.000
784,1038.750
785,1030.750
786,1034.500
787,1044.500
788,1041.750
789,1032.000
790,1040.000
791,1051.500
792,1050.500
793,1045.250
794,1043.000
795,1033.750
796,1036.000
797,1045.000
798,1047.750
799,1044.750
800,1041.250
801,1040.750
802,1042.000
803,1038.500
804,1039.250
805,1044.500
806,1037.250
807,1033.000
808,1035.500
809,1037.250
810,1031.000
811,1031.500
812,1047.000
813,1042.250
814,1027.500
815,1038.250
816,1052.000
817,1051.750
818,1048.250
819,1043.000
820,1048.000
821,1053.250
822,1044.250
823,1054.000
824,1051.250
825,1039.750
826,1038.500
827,1037.500
828,1036.250
829,1040.750
830,1036.000
831,1026.500
832,1034.000
833,1027.000
834,1031.250
835,1038.750
836,1032.500
837,1030.750
838,1041.250
839,1049.250
840,1037.000
841,1039.500
842,1039.250
843,1025.500
844,1027.750
845,1042.500
846,1050.000
847,1041.500
848,1040.000
849,1036.750
850,1045.500
851,1045.250
852,1035.500
853,1044.750
854,1034.250
855,1032.500
856,1044.250
857,1039.750
858,1028.000
859,1033.500
860,1041.500
861,1032.250
862,1036.750
863,1041.250
864,1041.000
865,1044.500
866,1038.250
867,1039.750
868,1047.000
869,1042.750
870,1041.500
871,1040.250
872,1032.500
873,1033.250
874,1042.250
875,1035.750
876,1035.000
877,1043.000
878,1037.000
879,1042.000
880,1046.500
881,1038.250
882,1048.750
883,1052.250
884,1046.250
885,1048.750
886,1039.750
887,1035.250
888,1045.000
889,1048.250
890,1043.000
891,1042.000
892,1039.750
893,1031.750
